482,FDLHUOMKPO,YPuo56916,0.5
100,OXWPTDMZTY,XPre98823,0.5
334,BOICPHEEIH,UZgr47365,0.5
210,GZZMGOZIOZ,TOon92490,0.5
120,WGYSSJRPYL,DMkv37500,0.5
180,NDMMGYKGRR,KJrk01112,0.5
102,OHZMOXHVOF,LZaz60456,0.5
494,NDFUUMRKJS,UUxn78323,0.5
349,NZWHCGFJDU,SGzd67609,0.5
123,JWJIAGPQNF,RQvo78778,0.5
357,GJVRQUWJAJ,EVkr93310,0.5
59,NLFNMLPNGG,WRzo31898,0.5
57,DRUYAZOMTM,NQev11215,0.5
235,CXCNLGYQWI,BEyq98722,0.5
277,YPBOVZWMMR,RSgo89416,0.5
27,IEYSQTLROT,KAxm44647,0.5
437,URAVFWRTST,ONhd48871,0.5
337,CXUUVWKUVH,HAbi75909,0.5
13,HBRGHAXLDF,FEzl22105,0.5
241,TOMRSPAJFU,RScs57452,0.5
383,VMIHAACVZD,QLeq29774,0.5
243,UOOCNIYOSG,AFma54461,0.5
220,IEUVAYIDPR,PUql86071,0.5
414,HQYLHYZBOU,DYkl06294,0.5
68,SESEYEEPEG,KGuo12072,0.5
167,YMWQSWBPUZ,XTbc64921,0.5
81,DWYUSKBIPH,FJwv52662,0.5
341,MLJEGJQHYC,XZyv51212,0.5
83,ULYINGAFYO,IFuf10659,0.5
452,CYYLEOSYHC,DHyr35126,0.5
263,MTUYQHDMAG,RApa57818,0.5
372,YKBLGOXKPY,WUdv85931,0.5
116,TDDCMSRMPZ,UGdg95647,0.5
169,LKZKSSVLXS,BPsx78074,0.5
292,ZSRWYOIVHD,JDph87913,0.5
262,EJWHBBMFJA,QBfy95168,0.5
230,FEFTSBNRHO,QDhf31948,0.5
193,AIVQBFLLQD,JMxu95209,0.5
90,COSYWHKIYB,TQgf91132,0.5
20,ZIGYFTEGKV,VOlr03628,0.5
232,TWCAQJHTCU,AXqq12589,0.5
148,JRRVCYLTKX,DNig39858,0.5
1,MXJOMZNRJD,NLgc25770,0.5
306,LZNSNGSGAU,GGrb67929,0.5
61,QXAIUHTDUI,AYzo35598,0.5
270,RXAVWDYMBG,RAbt65961,0.5
205,AKVXTWTBDM,RIzz61692,0.5
127,HHXHRCCMKL,IXji53881,0.5
143,JUANKZEROA,VLfe42100,0.5
317,MLLUIYWMBO,PRiv13723,0.5
431,XIGZYHCEAX,SAcj94729,0.5
3,QIHLLYFJHW,COrr71413,0.5
310,FZOZRANKRM,IGgl41051,0.5
165,KSCZQRNDGH,PDam35325,0.5
135,QSVELWOQIP,MTuw37110,0.5
355,RNCNCFEMNK,QQgj72671,0.5
163,AEHACGSIDV,TSdo71318,0.5
336,UBAXQDZMLN,JVgy67360,0.5
69,ADXJAFTFTK,HPud05716,0.5
425,VZXZPXSJVA,ZKbw77499,0.5
441,WFBPOIIBSI,VFid23030,0.5
340,SRFLSEJEKD,QLif99080,0.5
105,XHJMYNGFYN,RObb72479,0.5
347,WAQEBGPFUQ,CNni81201,0.5
97,YACNIISCHB,UErp14685,0.5
281,RVARAHEFWU,ZCqz27378,0.5
359,TIYLOHGTMR,RWpw81281,0.5
272,UUIIKEDYGB,KHlk16587,0.5
66,YIXROBFFJN,ASuq85532,0.5
98,RJSSHUZOBY,QQtu97109,0.5
173,EZLFEKQXXZ,FTqk88972,0.5
389,YIOPSADVEM,OQha28359,0.5
134,ULELRZNEHO,LDiq88739,0.5
162,UCLOEIECIW,BAno65064,0.5
384,OUDFTAYBBY,DYmj83226,0.5
52,MEBYTNECUP,BDrb52005,0.5
329,DWZXJPIYTK,YUgv11750,0.5
361,BCLTIRTROL,VPpx29567,0.5
157,NIAJLMRGLA,EPlc18646,0.5
242,UDYOADPFBG,HCzg55046,0.5
298,HGRHDFGJHM,CDfx61210,0.5
255,MNWFYWAXAN,EQzk51617,0.5
70,RJWQMIBRAI,PQil39325,0.5
330,MPCNASQRGS,DGtk84354,0.5
166,CJVLZTCJVJ,XCbf06363,0.5
476,AFDSVXFVXG,TJiy10083,0.5
381,EFQKZJFYEN,NOzg19816,0.5
331,TQNLZWKBKD,QWog72002,0.5
5,KYJDSXQQMF,NHds39440,0.5
198,LTSTHYZOBA,YNzy99307,0.5
19,PHOZLXPMNJ,WDdk38921,0.5
289,IUSAWARDPG,GSwr60125,0.5
177,ROPBPNWBDU,ISre59187,0.5
375,RVAYGTIFPH,YJtw93263,0.5
29,TNLAMHAEMI,TSid23743,0.5
44,ECPWJCDNRE,LWtn43413,0.5
164,WCDNIMSWSE,LIbz70899,0.5
371,NGCKUOLVLI,UGff46507,0.5
65,SMZKMKIGYQ,QQmp32767,0.5
350,YPCGUOJFUV,KSfc84397,0.5
376,FVKANRDDQB,WGms97439,0.5
174,JPHWPEWDKJ,CIdd54138,0.5
388,FIQKKHPVVO,TFge88451,0.5
259,KNIPQHZFYJ,AQgl58157,0.5
122,YZVVHXWPBS,DEcj07135,0.5
304,UPVCRJIHQX,JBnn42856,0.5
202,ZVYKODYURY,FEfo89335,0.5
78,UEQZYMRDWO,VNjj37216,0.5
296,LWJZTSIQAB,ADeu34034,0.5
420,YLTTVQYUSB,BWnu17823,0.5
231,BEDBILCZPB,KTju08959,0.5
129,ZGCRJHFXKD,VAos82077,0.5
145,UKGRHSGSEZ,DHzv77617,0.5
233,HYNWSIGHCD,PLrx89642,0.5
246,CQISDFRBGG,XTdr86344,0.5
459,FBJXERKLHY,AHoh32851,0.5
458,KSTSORMMEF,KGbi19204,0.5
176,CDYXLBPIWY,RGpt27938,0.5
327,TUYZJNPXGB,YEcx24572,0.5
321,RPTMUAIYUW,RDxq75932,0.5
380,CYRFSOPYKJ,DFxd55098,0.5
88,NTSCUVUDIK,DBgc20703,0.5
30,RIFMXMNZDS,YYkj26922,0.5
418,OLRTMGBTGY,GQhs00741,0.5
319,MGXHFIXRBY,YKte23262,0.5
264,MXWCNUUQQF,YCsd41306,0.5
273,GZVPLBFEOB,IQij37339,0.5
185,JVJMQZFJZX,JHkc11091,0.5
314,HKOJBSADUC,WYhm37266,0.5
115,HSNKRBPRJC,BQdv84234,0.5
481,SHPBEZXLIR,PSsy43324,0.5
119,XXXISWQYRD,IRdn49148,0.5
138,DLXSDJMZWZ,TFwr40565,0.5
213,WGTXJHDBEL,EPmc34341,0.5
284,VMNNQZQHAC,DObo60257,0.5
15,VMQYZJSODF,HWff11135,0.5
153,JANLYRIUIF,GQxr93796,0.5
412,KWFIAPMKHL,EAdh28352,0.5
218,JDJERNABOG,YUbv55326,0.5
401,FKXKFEYBMC,DLuz91093,0.5
395,QBCRGNATHR,VNrd12154,0.5
466,VOPFOSPRDU,LGkt56992,0.5
290,FNBBPVVNSQ,AQsp17301,0.5
118,UWSDNCDTEL,NMbs65053,0.5
432,THYWASKLZT,WQsq34501,0.5
309,QNQOTSESUA,TCvg11723,0.5
447,WSGIWQUDPM,ARsf27605,0.5
468,CEYRHYSLJH,OOxx32092,0.5
112,BZGGBWLLXK,KTqu67603,0.5
435,OLUJDUEIRZ,OUir58999,0.5
378,XZIIEUSGQJ,HOuk43701,0.5
436,LSYOFVNBOZ,SWkd11242,0.5
48,MDPSRPSGQN,MToq09916,0.5
151,NGZLRSLHYS,OZbf69445,0.5
382,HHBOQNCNUC,IZvq35929,0.5
278,BEQKUMHNUG,TRtf85869,0.5
450,UZTVGFVFGB,LFuo33004,0.5
211,JYAIDCKEOO,UCxc92608,0.5
291,QCSFYMDMSR,TBjw31044,0.5
368,TMXKHXMSPR,RUqf93779,0.5
203,DGBSLRWNZH,KPlv11075,0.5
448,MEDLQRTCKM,ZTae18996,0.5
367,ZJVMDQXGHM,WMev67556,0.5
324,JVOQOFAUVM,HDfc02017,0.5
80,EUPACGPWXB,UPoz01334,0.5
478,GRPLHNBYKT,CXet65060,0.5
457,GKXRSHWZWW,GBzv32226,0.5
451,FVANFQHSNU,YPdr12389,0.5
403,AQIFIGMZSE,LDag88978,0.5
200,SWJFOWUXGP,NOzt32602,0.5
303,PGBYAYKWGW,VVee80634,0.5
322,UMMKCRKLDT,SEvf30861,0.5
421,AMHXLTUAVC,TDil18329,0.5
109,ASVRFXPKQD,CXof54398,0.5
55,PQVZGJWSEA,BVva95625,0.5
216,HRHPCHRDTY,SSpc55778,0.5
461,ZHVNEOEMHJ,TKyp93399,0.5
207,CGFSBHNMDB,MUjq09214,0.5
326,UGKJPRINMH,MWvm51319,0.5
171,VXFZFMDLBC,DLts67209,0.5
491,TQPAWVLHIH,DXpf31217,0.5
64,KCWOBZNZUZ,HNpt69177,0.5
276,CKGCOXRNTH,URud75128,0.5
453,MEFPSGOBMO,FFrh24809,0.5
343,VNJUMUOSMY,QYvy35822,0.5
417,HCGFGVMNNR,VWwa14984,0.5
261,XDSECAVYCA,PEmj99780,0.5
191,EVUAKZLMRP,QLqv54677,0.5
493,WOUZZBCZIR,ZKjq83592,0.5
500,UYTPJBMFIE,MAnu60511,0.5
404,KPSRYVEIVE,XJsi25124,0.5
480,YTIKTSJOXE,GQnr52166,0.5
45,BQLXUMQSMJ,XOyx71498,0.5
91,WPIWVYOMBG,JUke39910,0.5
126,WIRMXVGPVB,XHuy55004,0.5
439,KJFDSOPPDU,TRvw54005,0.5
104,KNEJILYUEZ,GOtz14046,0.5
498,PJFLVIWNQA,CMvr82447,0.5
188,TTNBSARXQJ,PTtq03931,0.5
398,RQJNVEENHT,KUpx57733,0.5
14,BYYTHKFRWF,JXcz32235,0.5
315,VHFZYGKLUJ,YFei19712,0.5
10,HSUXQIPRKE,MWlv00141,0.5
183,QCDTEANHHA,ZTfq62781,0.5
94,HISDTWMGIJ,SLro05288,0.5
54,PAMTODTHDX,TIfi95146,0.5
438,YTNXMIUTDG,QTqt12156,0.5
58,GUNDKPLSNE,ZMej65042,0.5
301,VQITEKZAPY,DHyb29343,0.5
225,GGLEDIZUIB,BGcc76863,0.5
139,FMVJBAHJLY,OUoh78830,0.5
495,EFAZSUNOHJ,EJnr24670,0.5
25,NDQKJVUBJA,WZif68054,0.5
50,KUQHKVTZTM,NRqm87821,0.5
260,FLYYBQFEXB,NPig54009,0.5
229,EUERAHCILS,HIye35594,0.5
245,JMVJALKTTO,FTua61276,0.5
111,UHFFLKCGME,OEad67395,0.5
440,PHGSNOSSBK,GDwc98555,0.5
181,RRZPNRVCVR,UDiu01507,0.5
475,RRIWWGOZGK,TAbn29212,0.5
356,LSHYJSNQHR,TAtt89007,0.5
224,DSFYJWGBTY,TZdl93819,0.5
206,GMJVUNGEAW,VBlw62330,0.5
189,PFVIMXZRYE,RPid53995,0.5
485,WFXOYANIRI,EOdi59489,0.5
96,QYRSMMMBRL,OYbo97807,0.5
402,OVKVPTIBBZ,UFkw04531,0.5
422,FDTMGGFNBJ,SZhs66408,0.5
178,XGTXGOIRXQ,JZoo76770,0.5
107,PKZASFBDIF,NHvz10028,0.5
413,XMXFPNHQJA,KEvm79497,0.5
311,QKHVLDEJPV,LMdj65020,0.5
406,SIYDULWTYY,ZIbi70880,0.5
386,JHKPCCDZKT,NMbd83640,0.5
470,DXROJKNVWS,CCqa83440,0.5
12,BKKHIMCYDM,PKte80238,0.5
496,UEBQGHGDUM,WUdv73009,0.5
77,AVYBNWCJPG,PLos58863,0.5
82,YRAFYEBEWM,UFmh90387,0.5
471,ZHLOSJTAEZ,XPat04076,0.5
365,OPYVWGVVJF,KWoc16207,0.5
117,XQBPDXIEIA,NKjo91912,0.5
152,AUARXGEPTA,HRrt68319,0.5
429,OUAXYHCOOB,LUjq48153,0.5
463,XDSPXGPYTE,GAyh62298,0.5
286,FQOZYYTFXN,VGom32331,0.5
175,REVCTCPUEE,ZAju81148,0.5
460,QHYHTRZTFJ,PYga49996,0.5
360,YXBERHSXYM,NPls07051,0.5
444,NCXXVXFMWJ,APoa23136,0.5
342,AGRHVXQXFX,AYxf10518,0.5
307,QQRIWMJRPM,WNig73231,0.5
467,JFVKDUCHTC,SEbn79571,0.5
72,SRCFUJZWCB,ACsb84167,0.5
99,TFSHILQSNA,MUll18765,0.5
128,STEOORVCNJ,KTjn98854,0.5
487,NBKWEPYBPN,EOny90701,0.5
110,JURAYWTRSR,COzo34553,0.5
256,VTRPTAICDU,SErm24349,0.5
369,AZUASKKQVA,OUun13536,0.5
280,LYJBAJGZUI,ECpl27658,0.5
266,CNSJMQAAMC,PCad76791,0.5
35,DKZVWBTXEJ,VXum90718,0.5
257,QEDRDBPCFD,BUkr94156,0.5
274,YRNCBGAEQS,GAaq13868,0.5
405,SVTNPJSXPP,JNod57974,0.5
346,IMMNOUHBQP,EIri12721,0.5
150,WLNTNSIEKB,NZlv13016,0.5
75,UYNHWPBEKA,ULea75889,0.5
469,CQBVWMRHLZ,ZStr34207,0.5
144,IONDHHOJCK,IFws32983,0.5
268,XAENSMHANP,RExz16341,0.5
464,BNJOMGXEEE,XQzt90675,0.5
265,EPOVTVHNQQ,FArd86416,0.5
282,GKUYZOVLXP,WJeu15326,0.5
240,GRISQZWFEQ,KUbx65343,0.5
9,RJVMTRWGDG,CQnm12736,0.5
430,JPLLRFXRPG,MEeg39674,0.5
267,TTXQKSHRXD,GGpi78672,0.5
74,WZFSPXTTWS,FScp66447,0.5
392,ZIUXTLFGRV,DDlw04661,0.5
302,DKOQBHCYBB,MJxf39011,0.5
131,PMYRLNRYSP,KQqk25983,0.5
170,EKMVVUNIBL,AIay57233,0.5
352,AMMNVAGTDK,IQnc58040,0.5
434,GXDJCRDLBD,COmv32626,0.5
473,QKSPLQPBLU,WFfp63407,0.5
410,AJYLVXIFID,VFiw76989,0.5
156,KPRENKQJQQ,PDjy79997,0.5
17,TYZAVHDLHG,BJjd58762,0.5
125,QASWFDYAMX,NUxd08127,0.5
43,RBFLDHOOEL,RFex74624,0.5
161,TKDZYYMCGE,RGsz24072,0.5
408,CXSFMLZNRB,RPiy27695,0.5
472,EDHQLCHVQY,JVyg67610,0.5
186,DNJKKQSXID,FYsu34198,0.5
320,NIJSFGWVLI,UUcq59689,0.5
172,YPNVFCDLFC,XUtm56945,0.5
204,GUJOWYEZEI,HTbc96399,0.5
396,TJOADJTIXC,LMcj11720,0.5
248,JXQYQHPSUO,LMzf75579,0.5
93,CBYVCXTMQD,UNyw23639,0.5
140,PVYFVIIEOH,SLdt76628,0.5
137,FAAIBWPIFZ,UTei26867,0.5
251,BVSTUINLHB,WSjt44352,0.5
236,KNISMHPULS,SFtl56103,0.5
8,RNVOTGLUMJ,HYji54740,0.5
214,JYCHWTARKN,NFox50972,0.5
79,RKJVPNFQNU,MVwz50223,0.5
397,VXNBKDPMHR,ZYdl52546,0.5
293,XIWHPAKLIX,UKlw56818,0.5
362,ETWWHUPHFE,FLzc33191,0.5
238,CSNIPKZUWX,PGpe75263,0.5
67,HPJIWJGZVE,OOxu29859,0.5
300,NOBIIFVZRC,RFsa19013,0.5
433,OCEHUKBORB,VKbp07981,0.5
219,OQOEOVEIOS,VTnt83967,0.5
38,YQABCBFAVQ,GEsn38681,0.5
71,VSYEGFLRCE,AFgc68449,0.5
411,WDYRTBASGO,QUfc56294,0.5
312,XKWFHTSYCR,OQek25224,0.5
449,KMRUYSUJXV,EXjw46015,0.5
197,DOPADSLWVR,VAmp17530,0.5
182,NUUGGYAATQ,JXjh69939,0.5
212,URGEFRIOZB,SOyo48892,0.5
465,AKYMKSEIFF,STfg09350,0.5
136,AIPDVEKRVM,JYcq27946,0.5
49,YOXTUALENJ,TLhz92352,0.5
84,BRCONSCKRB,NCxm65399,0.5
489,VXNMTNQMNA,XYsx15969,0.5
4,QZTRBMFVHY,GGfl04257,0.5
393,VPENESPTOP,MAto66726,0.5
409,MSFCDRSPIC,MPiq06542,0.5
132,OFRTXUQVWJ,PHnj12596,0.5
192,UCTMWZLWQY,NHfc54059,0.5
287,QHQBREKXJU,XPsu63522,0.5
428,DCUXCUSIJD,ZJye31124,0.5
154,HOHBCFZONC,LHdf42497,0.5
113,XRCQKJENED,KTll33948,0.5
497,VTOAEUSNXZ,PSlj27179,0.5
227,TSLVEVBQZB,OMof54027,0.5
133,YJQESMYMTK,TUld67799,0.5
462,VWDYKFTLNF,JFlv23928,0.5
344,SOOEQKZVSH,QTfh69865,0.5
22,BPDOEZFOVN,XRox78073,0.5
6,DQZOHQDTDE,WYyw39578,0.5
424,QCFBGRSFKW,VDmq29167,0.5
426,FGFWSMOGVI,GXpz67067,0.5
370,CRBOBLWCEV,DRud16490,0.5
124,ZOFWXYYDJE,NYbe11936,0.5
101,WLSBGGNEIJ,OOyl70298,0.5
39,ODILUIQLXQ,JRjr04563,0.5
288,RXNNOZAWTY,WYmi56375,0.5
244,YSUECNIBXB,XGld04776,0.5
348,QCYUFUDLBB,GXpr44798,0.5
477,TRWWNKOPYU,BWyo50813,0.5
316,KFPVLAJRWV,GOen16127,0.5
73,MHUXXPGUIG,LObi91088,0.5
333,DNKAFDEKCA,BRwv08051,0.5
103,CWAZZHPCFG,RSjy93199,0.5
51,JXGCDOELXM,UEwf68796,0.5
190,WEBWWRTLLZ,ADba32778,0.5
60,KIQAPDFRTB,KNcu50943,0.5
253,QNONWXGFAY,EBnp45702,0.5
258,DLREIIYTMY,TFmd28518,0.5
195,FWQULBLCAR,QFve72349,0.5
141,DUFDWRMAKY,DUru92041,0.5
455,BPZGCVDIMZ,ADqb71689,0.5
313,TYZCXVCMCT,XOss77708,0.5
239,KSKHNLTUMJ,WClb44136,0.5
142,AYYBJRIZAI,MOed93976,0.5
23,XQIWKCCTFR,WNei92508,0.5
385,VTGNZCPSEV,RGod77214,0.5
76,WTXHBYJUJB,HIvm28802,0.5
387,EGSAUEVXKT,HHpy97373,0.5
366,JIDNHQWUAV,FKgd56075,0.5
47,ZKBGDODTOE,NEin21122,0.5
318,HQGADIJIAG,KTxr49416,0.5
41,RMTXOZCIVK,KRdc33229,0.5
427,JZHOOFBHEG,KEvs02971,0.5
95,DZALAOOYZL,KExt95351,0.5
446,TOHAFDKNIO,JNek01142,0.5
32,SYUGSYKEIL,HGxb07284,0.5
