ULIPSLJVSB,Ee6561,HH93532,155,1.0
RXBKEFBYKY,Bx5852,HH09910,206,1.0
XINYFEKBSO,Wq8705,HH28880,475,1.0
UJFUMMLDMA,Zl1095,HH42338,310,1.0
VYCEUVPRCY,Om8637,HH00750,446,1.0
FSTAWCFNJZ,Xq0784,HH92506,209,1.0
DHEBGXOKNU,Fp5444,HH81265,59,1.0
LPEAESXMJM,Cn2302,HH78839,181,1.0
QRJIBQUUNA,Cx5048,HH91324,302,1.0
IRYQZGBZMD,Lj6963,HH63114,362,1.0
DYAISPSIQK,Lz2337,HH53896,228,1.0
DJYXBHYIQF,Yh3676,HH08471,354,1.0
KNYTCOOICF,Sf6557,HH01721,153,1.0
VOEQSXQXLI,Wf9080,HH64725,35,1.0
QHUGMYIJEN,Pj1059,HH06566,191,1.0
KYTNJVFRVX,Lv0241,HH47476,464,1.0
PJBEZRDDGK,Xr3502,HH50716,401,1.0
RJHNHRFLKS,Gs2544,HH37621,396,1.0
VNWNRGCYJS,Uz2220,HH98558,8,1.0
VGTOEXCFEJ,Qr2013,HH25699,106,1.0
QATXVZNBIB,Nw7942,HH39156,196,1.0
WIETIOLABP,Bj2625,HH95953,272,1.0
LIDTCFRPUH,Md9888,HH56294,318,1.0
ZXUMKFTAUB,Jp1854,HH85515,224,1.0
LRPQWQPXPF,Cb3783,HH04362,85,1.0
GPULFNWXGA,Ux9610,HH36378,323,1.0
IWUFGYNMWM,Tx3765,HH85068,407,1.0
KXINKNCENV,Ww9411,HH51038,91,1.0
JZBCHQRAMH,Hb5460,HH09429,468,1.0
MJQUUOKWPA,Lg7372,HH34700,388,1.0
SHRGHTICDU,Bi0144,HH40146,67,1.0
YEQVRLDHPU,Nw6115,HH61429,408,1.0
YBHMEUDVDM,Cb9847,HH43173,315,1.0
SXQOYOAUCO,Pp0795,HH73030,94,1.0
BGMWUZYHOE,Tu6392,HH95778,444,1.0
ELAFFSQSAW,Fs5026,HH96618,353,1.0
ZVMUZPDIGJ,Si5196,HH60084,189,1.0
NLFHWBMWYM,Uv8017,HH07640,66,1.0
YULVRNZDFZ,Pk4809,HH40232,58,1.0
JXXVEFCPGE,Dc7537,HH80324,267,1.0
XEJYQCBQTW,Sd7021,HH05139,237,1.0
ZBTUZXRILM,Or7406,HH43466,10,1.0
MLEVXFKIAK,Kc1684,HH65616,287,1.0
TNLJKCAWSI,Ib7866,HH40959,247,1.0
SVTHPJORBW,Su8098,HH61979,414,1.0
GUXQVMSPJE,Xu5302,HH74005,301,1.0
CNQEDXGQWC,Jz0786,HH46684,12,1.0
XRUTIQCQBK,Wm8488,HH87054,6,1.0
AGYFDXCMUE,Km7588,HH07214,400,1.0
CAURRYWLDK,Dv7186,HH53596,466,1.0
LJEFNIWMBR,Ce5575,HH34659,69,1.0
JJNXTXVXLC,At7338,HH97404,319,1.0
KVLZOMAGFL,Uz6193,HH75261,147,1.0
DMHJXKZPUT,Ey2303,HH52860,397,1.0
BMMZIOFQZB,Cd9735,HH86666,288,1.0
ERFLCWRKXK,Za5352,HH97320,328,1.0
ECUTPNJDET,Yb0844,HH81951,447,1.0
RUNCIMVRET,He9812,HH98202,451,1.0
GNRJMUCWZB,Hc7711,HH94460,89,1.0
RIRLYRJRYW,Wk8196,HH81772,339,1.0
KTKNSOXGNU,Ev0627,HH95310,274,1.0
IAFWDUBFUC,Hg0796,HH15635,118,1.0
KTJYGTSBMR,Zj4985,HH10457,376,1.0
VWSTLZNIQW,Mv0211,HH26542,148,1.0
FWGTSCKWQI,Tr0245,HH30727,187,1.0
RUZUEKEYSL,Xh7289,HH40336,239,1.0
AOMGBJTEGF,Ks7881,HH96520,265,1.0
GXWBPTYVEN,Gr3163,HH25550,335,1.0
ZKAKMVQGVP,Ui0745,HH08952,204,1.0
CCOHSARDRG,Rk5042,HH39040,417,1.0
ILIHDVXYFL,Bp2423,HH81224,412,1.0
CDUVROSPLN,Yc3552,HH88541,441,1.0
WLUCCFWKJO,Qk2043,HH55194,93,1.0
LYBIARPUED,Qe1678,HH85700,82,1.0
SBBORLVCUF,Vh3090,HH89782,24,1.0
NCEQUFANSW,Ga9116,HH04205,344,1.0
GGIVTYIXZC,Xu4825,HH58098,389,1.0
EOPZJTOVDY,Fd7202,HH42673,462,1.0
BDTSLBRTKW,Zi4866,HH94710,416,1.0
GKUTKDWCEN,Ai1921,HH00079,216,1.0
MIPDOMONIU,Vg5143,HH59180,33,1.0
SYXWYEUOWU,Rq4584,HH75394,71,1.0
WAAMRHEKEI,Ws7208,HH37978,158,1.0
IPYBVDGMWE,Tw6839,HH95815,76,1.0
HQSIBZJMPL,Kx3144,HH98547,219,1.0
QWDHYESCBA,Hl8281,HH83308,383,1.0
RJZYTFAWLX,Pw5001,HH67228,484,1.0
WWHUDGGBNA,Ru4013,HH53299,281,1.0
KMHHVARUNA,Xr8610,HH62181,95,1.0
RIZIHBIUBM,Jg7191,HH19024,232,1.0
YGNRLSHWQO,Yf2955,HH71929,367,1.0
LPOIGRRMIA,Im1909,HH26127,192,1.0
IKXCIAPEMQ,Tl8143,HH91693,443,1.0
QOKCVRTBOR,Ya1599,HH04622,7,1.0
KJNTRVYCQK,Jt4936,HH10292,20,1.0
CYXCJSIPDU,Hg9297,HH81840,140,1.0
GOIWGRXPQL,Ga2547,HH09400,235,1.0
NZIETEIFFO,Fn2463,HH15425,257,1.0
ZXUHSBNYZX,Ri3600,HH42838,384,1.0
GWSEJNLSQQ,Cy5781,HH90665,355,1.0
TCCOJLKBGT,Fm3578,HH00195,160,1.0
LFKRRGELRQ,Rq3069,HH39030,72,1.0
XWYSQUVMXM,Pp9963,HH97807,145,1.0
KDKLFYPSZD,Gp7769,HH05699,325,1.0
GDLTVJHSII,Js7114,HH18934,31,1.0
ZHDIYIHMNM,Lx8481,HH91695,289,1.0
CRLYPCQLSA,Sh6152,HH27166,84,1.0
QITFGXJZHQ,If1092,HH08037,439,1.0
XPQWSYBJXD,Mg4071,HH18242,463,1.0
CVZLNTERYX,En6585,HH96662,211,1.0
UXPGQFOWXY,Ml4062,HH85687,469,1.0
CGMULGAMLO,Cf5569,HH92152,199,1.0
JVKEGWTHMX,Pw0900,HH20424,457,1.0
FKPHVUGEWA,Ul1234,HH57893,409,1.0
CEZNTQURWQ,Fn0493,HH84051,149,1.0
AJWXKWPOOY,Zt5668,HH61320,205,1.0
DLEVYMJMDT,Dy5459,HH45537,171,1.0
VFDEFZPNJR,Zr9161,HH63434,296,1.0
IGLJUYFGDX,Gl2782,HH11706,213,1.0
TKGPSNCBRB,Nj7001,HH00692,25,1.0
APZSEJQQVY,Ud1765,HH48380,188,1.0
NRVGZVJOKB,Ve8740,HH30170,259,1.0
BIAOGEWKIJ,Xw5318,HH30147,195,1.0
AERKKBXFYK,Vg8015,HH25902,413,1.0
IHEUFNQCBP,Mk4838,HH52657,233,1.0
PPVYBYTKTT,Xr1932,HH58943,49,1.0
FJXKMYWIUP,Op0672,HH08941,278,1.0
TLYADAPOYO,Ds3607,HH26670,427,1.0
ZOOSENLEJO,Vy5079,HH11923,21,1.0
ODECSLYRGC,Jh9598,HH01579,125,1.0
FYPRDKJXXG,Qh2910,HH11448,381,1.0
DVNQJEEPXZ,Rf9471,HH37699,336,1.0
TWEUIKVZYZ,Cm8883,HH61407,269,1.0
NXXHTHFYYO,No2990,HH83574,332,1.0
TQQODEHZDZ,Bn1287,HH74877,368,1.0
WHDBAUUZAR,Ym6527,HH13639,225,1.0
YMCTWZWMVI,Zc6961,HH13964,428,1.0
BLCZXPGWYJ,Vf4163,HH24221,352,1.0
OLYSVXGDYC,Tw5870,HH17352,236,1.0
YOMMKXTCFO,Fg4233,HH86069,482,1.0
GUEDMNMEUV,Lj2705,HH57951,165,1.0
BQJCJXFYQI,Ey9580,HH10165,364,1.0
UTSIYVKLIH,Ar2222,HH46276,480,1.0
VROFHERNIR,Bx5591,HH32955,311,1.0
DHDVALVEDX,Zd7203,HH75930,270,1.0
DJNXUKRCCS,Ub1299,HH04711,341,1.0
WWDZGNIRGW,Lm0011,HH14066,47,1.0
AVZOTMJBIJ,Hv9650,HH84019,133,1.0
JKDEODOUUK,Ka1685,HH73927,356,1.0
NOUTPJABUS,Ls1213,HH72939,378,1.0
GXGLWTTBCE,Yz8225,HH49379,186,1.0
SKRKIYGLCZ,Gp5939,HH89232,455,1.0
YAVTIYJCRW,Cy4265,HH65795,111,1.0
TEUHLTRVJC,Fj2050,HH56629,262,1.0
IBZZIUBOQL,Lb7802,HH74768,459,1.0
FXZVRKZFDX,Uf1122,HH45755,361,1.0
QFIIYPEMPY,Df8232,HH45721,138,1.0
XGFXYEQPTU,Cp0193,HH71992,198,1.0
OKUOIHKPTI,Kc7083,HH79762,292,1.0
CMSGGAUDFF,Dy5838,HH29465,448,1.0
OFHKPDRWWM,Pv4033,HH45859,231,1.0
WOBPCIWXJD,Nb5864,HH25219,399,1.0
GUEBCNTTKF,Xn3897,HH27501,324,1.0
UOAEVQMMNV,Te6577,HH73152,431,1.0
SVZWWGMYOQ,Rx5658,HH16319,57,1.0
QVOHNGQFWC,Qp7878,HH66913,256,1.0
EAVCGXMARZ,Cx1286,HH62265,201,1.0
NQIPQJZVDK,Fd2493,HH55656,162,1.0
CFGPCYLKNO,Lo7617,HH54918,421,1.0
OFCGCJZVFN,Na9707,HH55501,242,1.0
NUAFBLTWHZ,Aa1823,HH99659,79,1.0
NDSBBJLLTM,Lr9329,HH32997,333,1.0
XDIGMIEUQD,Dj3190,HH60668,50,1.0
FMSOHUNDYV,Qv2195,HH52215,202,1.0
YQEGBXTFET,Cw5942,HH84860,373,1.0
JSUCIBMRWM,Zr6125,HH61406,411,1.0
UVLOXOOLAB,Ht6550,HH58327,481,1.0
OFRTJDZMRW,Ik4895,HH02850,403,1.0
HDLZHLMGFE,Fc3082,HH16874,342,1.0
MZQAXWKHVL,Ib2919,HH23033,161,1.0
EFFDSWWNPG,Rs6668,HH17935,97,1.0
UOGGUPQUOK,Ej2473,HH13744,16,1.0
PZRVQGIYGE,Af4955,HH81009,322,1.0
EVLCIMSDKU,Tk8176,HH57680,53,1.0
WGOJUNTEHU,Sy7841,HH76510,343,1.0
RKIIRUIMIV,Ds8424,HH68432,313,1.0
HSIPKDFSSU,Iv3057,HH74245,52,1.0
COHDCEFTTO,Iv9572,HH32944,316,1.0
ETVZAUOQXD,Cn7197,HH87772,454,1.0
YXGDXAKJKN,Mk0892,HH43097,424,1.0
DSGASJXLCN,Yk0960,HH71316,477,1.0
AZGOQHWBFX,Ce1029,HH34606,387,1.0
JCSJMRYGIM,Bd6366,HH48760,40,1.0
GPDPKOFXZH,Ot2627,HH57763,207,1.0
BROBCXKQDA,Op7488,HH70962,320,1.0
JRAZBCKNPU,Dx6817,HH64948,338,1.0
RIOXNCSIZG,Kj7151,HH59882,273,1.0
MPSEWXEIVY,Rg0324,HH24180,494,1.0
PWACXBCCIY,Bw7184,HH29382,434,1.0
DZHHOMMLNJ,Na3449,HH01206,350,1.0
AHLIUNSIOB,Ti9227,HH56122,114,1.0
XDPNPJHUND,Pl0932,HH97484,359,1.0
GASCMXMOAU,St7448,HH10157,55,1.0
MDVAUXUQBA,Lb2632,HH03540,299,1.0
JZBHWYKYVW,Iv6705,HH55531,42,1.0
EZRLDUIAON,Jp2511,HH34320,306,1.0
FFLESCVKDS,Et3360,HH49397,471,1.0
ABJNVKRWUH,Vm6094,HH75460,108,1.0
XWVEVQOEFW,Xx5541,HH02635,74,1.0
KLLNERXMVL,Gd8803,HH19807,23,1.0
RGGTCWOXIG,Yg9434,HH99337,150,1.0
PQOXCLUVPE,Jt8906,HH17512,485,1.0
GAGPBQKVKH,Vk3690,HH69821,276,1.0
FUNJTYJWKZ,Bh9474,HH83023,358,1.0
HVTEFDXKEE,Zg9790,HH66059,489,1.0
ZWZAIYDOLD,Er2325,HH06053,172,1.0
PNSMMQXJCC,Hg3379,HH21702,374,1.0
WITMCDDEOD,Be4633,HH73071,366,1.0
SMMJRXGQPR,Dp8429,HH52947,83,1.0
EFELAGUHDD,Ei6692,HH88635,101,1.0
VZNGVDYGVP,Ec1635,HH66645,183,1.0
PVVMRKHMJV,Xb5798,HH66074,369,1.0
NGFEHOIJAH,Sn2517,HH24706,372,1.0
KOMJTGRDHK,Gq1520,HH40444,28,1.0
YTFWTTZUHR,Ju8293,HH12644,15,1.0
ZNQBEIZJCI,Uk7590,HH89174,380,1.0
TGFIZRPYDY,Sk0284,HH38006,167,1.0
MGABULHRLA,Oe8697,HH08216,146,1.0
JRUFFEFRSA,Jo8477,HH17101,88,1.0
XIGIDNRAPQ,Mf0926,HH59744,68,1.0
SAGTPNXJSN,Sc1967,HH79586,222,1.0
GFJVRXOEDR,Gi5339,HH62162,229,1.0
YEMAMEDEZT,Sp4258,HH78662,210,1.0
LCBBBXBGVX,Lu5262,HH85209,22,1.0
UJFWRUMJJG,Qu1831,HH78247,62,1.0
QUMSSUVEHH,Zi8564,HH69012,305,1.0
KQKSAIVLHX,Cv1446,HH89204,137,1.0
WYJNJGUOTY,Xz4928,HH49095,122,1.0
XXAGPPBPYS,Fs1020,HH05429,309,1.0
YLILGGAZAI,Tj4756,HH80511,144,1.0
UPVJFVVWKZ,Sh9165,HH73808,499,1.0
DFENSXTJCQ,Ry4673,HH16852,330,1.0
QGUBLDXCAL,Ls5866,HH27857,226,1.0
ZFQHTZAPFF,Pb1513,HH41966,277,1.0
MELPYHTATF,Eq4464,HH99226,297,1.0
XBOJECTZSA,Jn7853,HH41310,177,1.0
TSLQMJMZPY,Tn0451,HH77462,327,1.0
GRGSUFRGOL,Zq8441,HH40448,244,1.0
YHQQSHPCWK,Ar5785,HH71670,182,1.0
QQYGWXIHCP,Gy9038,HH03353,391,1.0
ULNFZCLENR,Og1614,HH45254,190,1.0
EALRWTUDAA,Cd4134,HH26808,30,1.0
UCRHMKROFQ,Yz8074,HH53980,44,1.0
ZXAOANOUJE,Ek1549,HH61783,77,1.0
YGDBJIRZEC,Lh7790,HH73129,360,1.0
EKTMKAUZVH,Vb3286,HH73801,221,1.0
AEHWWREIMY,Dl6519,HH00883,180,1.0
VDJZRCFIAH,Fp7836,HH17592,48,1.0
IKKDJYHPPN,Px0893,HH90181,246,1.0
PJYDZRDLCJ,Lb6343,HH86188,365,1.0
HDLIGDPIJF,Ir0634,HH67746,331,1.0
APONMOUZEP,Pu5233,HH95438,200,1.0
QILMCOLCJA,Mu1376,HH87429,442,1.0
XVXGIBYKCI,Ss5051,HH85574,283,1.0
SQJAIETJEQ,Lb6982,HH87209,467,1.0
UPJOYBAOAL,Ph0053,HH88936,436,1.0
YWNTNMWMBN,He2360,HH20190,473,1.0
AYXTUZVPKI,Lp8749,HH65954,37,1.0
XNZPMXZOIU,Up1059,HH00550,453,1.0
HYMYDWEGAM,Xj9383,HH23260,495,1.0
QIRLPKPTEA,Lh7640,HH30844,349,1.0
FZWZXQDFPR,Hr9530,HH72566,284,1.0
DWAGPYAFTW,Wx4850,HH03192,329,1.0
NTUBHDGYNX,Pl0020,HH84683,75,1.0
XISKPCRUTQ,Pz6042,HH51480,98,1.0
XNLJGUHLAH,Go0692,HH91145,472,1.0
RSMPPMOJNR,Zn2311,HH89628,271,1.0
XFQNBKZHPA,Vp7769,HH03030,212,1.0
CAVIHSBWGL,Js4408,HH61638,9,1.0
YXMVEDWNTV,Jo3328,HH84596,107,1.0
GUEAGSSMOT,Mg0462,HH83796,415,1.0
QLIYWYEWUI,Ng3689,HH95500,264,1.0
ZWESTZBQAO,Px1302,HH64050,185,1.0
KHRMBGORUK,Pz4540,HH65850,104,1.0
YNKDSKFIOT,Cc7214,HH26215,123,1.0
PXPCMEAGHU,Vx6716,HH75300,1,1.0
TWLDWLDNFB,Zc2393,HH05928,348,1.0
OIZOQFOXSY,Ud2560,HH45983,458,1.0
LPUYKUCILX,Nl3094,HH21330,105,1.0
BDBVLJMUVM,Dt2099,HH69156,43,1.0
OIVRWFCIUB,Hr5748,HH32183,119,1.0
QTCCVJVGSE,Mm2973,HH09596,326,1.0
EZOOLUQICG,Vq1680,HH79570,295,1.0
YXRQTDOSTU,Ak3217,HH13110,87,1.0
CEEBGPQMPI,Ed2862,HH41913,500,1.0
GKBFWEZMVB,Yr3906,HH95666,423,1.0
NFOPELRQJH,Wh6170,HH47629,54,1.0
CSRQCVTJDI,Dd3034,HH79933,128,1.0
NNBNVLQVWG,Jr7619,HH72864,382,1.0
RJYRXINDNN,Bh3698,HH41679,131,1.0
OLDVSLYHTH,Ow0820,HH75943,60,1.0
RXSYTZQVTS,Ei9755,HH70906,169,1.0
VQAYBGSQFG,Ze8164,HH64860,450,1.0
UGXGGOHBPR,Wt5307,HH51708,261,1.0
LOPGVRHWYI,Kq4654,HH83739,208,1.0
PMSDJIZXGT,Wn2106,HH04467,347,1.0
AXAAZYBQOC,So3362,HH23580,173,1.0
NAEQGFUZCA,Rs4262,HH30727,308,1.0
KQCHRAWCQU,Ve6723,HH73616,250,1.0
SWSEIKXJXU,Ss3438,HH79768,34,1.0
HCBEFDJWBA,Ua1466,HH26156,286,1.0
RRVQVFKALC,Tx8953,HH40589,154,1.0
TDKNSWZHUI,Bg0610,HH69214,461,1.0
CUHHPMBELH,Rs4980,HH54467,418,1.0
TRDYBWKPTI,Gc9098,HH19570,393,1.0
YPHNOXBIGQ,Kn5766,HH13640,452,1.0
KBRJYIZGIY,Qy8366,HH90490,294,1.0
WWOCINDXJM,Sy7613,HH79920,260,1.0
CRDHNBXFQE,Tw2085,HH09537,317,1.0
WWBVCTSISO,Vs7132,HH23608,39,1.0
PXIWTQBJAC,Kl5867,HH80667,493,1.0
JLIRNFERJO,Mn6020,HH83089,386,1.0
THQGZZSPGC,Cg6744,HH40954,63,1.0
AOEOTBLJJB,Gv7708,HH79339,465,1.0
XGHGIAHDDV,Ux5869,HH53084,81,1.0
IZVWMVZLVO,Uw5293,HH35183,127,1.0
TXKNQDYDSA,Zk3579,HH42262,174,1.0
LVOGHIOWXS,Pa2084,HH05297,300,1.0
LDPQLORGON,Mq1842,HH04662,129,1.0
UZAIJYNOEJ,Zc3776,HH23682,5,1.0
MYYTNWWHFU,Tp3571,HH84764,491,1.0
OBBXJTSGDQ,Xf4878,HH43073,110,1.0
RAMUHAWOLA,Ta2282,HH48239,3,1.0
UPNTEWNKIX,Go2935,HH38666,394,1.0
BGQOICEYLK,Ks7914,HH23699,179,1.0
WNFYKVPITQ,Cq6269,HH05567,337,1.0
BLRHMSKORV,Sh1074,HH82606,433,1.0
DENZHTMIHJ,Ul5442,HH60986,253,1.0
ISVFLHCQDC,Ro7885,HH90679,170,1.0
VGTJPTHATT,Zv1497,HH16893,120,1.0
HYTFJHTNTS,Ju9968,HH59202,312,1.0
HHNNKNTJVF,Do4471,HH18895,17,1.0
PMNRTDWAFF,Cx9611,HH00759,100,1.0
UKKEEYCWIB,Pb3883,HH48180,11,1.0
RSAMWLJJWE,Ff0267,HH18230,2,1.0
HPUETWYESW,Xs9235,HH31021,279,1.0
ZGHWYFZJJQ,Pm1696,HH93868,124,1.0
JPNULAKRZE,Bv5428,HH19544,86,1.0
IANSNOWVHY,Py8238,HH06654,70,1.0
HIBMVTLPRZ,Za6153,HH60567,438,1.0
DSYTDENPAI,Dw5150,HH01309,159,1.0
PWDJULJKBQ,Cd3476,HH94634,370,1.0
TSJRFLWAZW,Sl7636,HH25797,402,1.0
KDPPBDMGEL,Yk3661,HH83918,78,1.0
LWFCGUSLYR,Bd4921,HH70315,46,1.0
HSYVGERLMM,Pd7153,HH34065,456,1.0
WZDWLXNDWF,Be5547,HH01474,282,1.0
UOUNIWRQNZ,Dy4119,HH49736,238,1.0
QEOKUVGHLN,Oa1782,HH02668,252,1.0
TQETRGLXOK,Yk5484,HH47813,429,1.0
DDEBSWQDKX,Dk6679,HH44834,266,1.0
ZUTUMFGFEN,Bh2740,HH70186,18,1.0
FEGLZTCAJK,Vo0518,HH19352,422,1.0
NHSYGLPZDY,Ur7539,HH64183,340,1.0
KQNENSXBBO,Qn7807,HH40975,194,1.0
CUXYUJAINN,Sn5830,HH64852,395,1.0
HZJHQDPQPE,To6392,HH63862,152,1.0
OGNVXDKXRR,Ww4370,HH23303,490,1.0
DMQIWSNJIK,Tr7463,HH88470,470,1.0
RMFWWQVFXB,It4201,HH74978,275,1.0
AGAKEAQVBM,Lr2778,HH63536,390,1.0
QPFQJDMBAT,Dg1504,HH17558,115,1.0
WIAMYAQQVL,Ib6995,HH81200,258,1.0
YPAEXSXUCB,Hm1477,HH87412,51,1.0
WFVITOEUVJ,In2155,HH61934,251,1.0
PWTKSEBTJY,Tm7356,HH59649,245,1.0
CQMNPUSAII,Wk3987,HH28323,432,1.0
SUTZDZVAFU,Cq9346,HH23664,168,1.0
LCJFDOZPIR,Ek9132,HH35999,96,1.0
LCSBUKILWK,Mt9660,HH39101,285,1.0
HWUYUTJMFI,Fh3476,HH31331,385,1.0
FHMVMFGCXN,Do3833,HH48484,109,1.0
JRYQFQPZGR,Jd0198,HH10160,141,1.0
SXKRGNCBMR,Xi9055,HH24671,255,1.0
OKXUZIYQZO,Jz5004,HH48488,117,1.0
FPSXOTYMIO,Lc7576,HH36286,116,1.0
WMYJQSBWKC,Jj3663,HH20525,175,1.0
RLZSCRQOVU,Lq8959,HH36908,254,1.0
BFQEYNXEKJ,Ai2984,HH78794,437,1.0
XBVZRKZQDF,Vy5318,HH62802,496,1.0
TUXWTHOELY,Yi6628,HH11248,218,1.0
IZNCXBLECP,Hj1111,HH08811,240,1.0
CUJYIMOLNR,Ln7611,HH53407,126,1.0
VQYCRHEJFF,Ky4041,HH36540,474,1.0
VLMJORJBWA,Zw9041,HH36243,61,1.0
OCWZJSZCMC,Qg2248,HH29882,99,1.0
DAJWIWQQQE,Xt0552,HH27169,486,1.0
WFQNUQPGON,Fo0281,HH21114,351,1.0
PJLNCNKDSH,Wa4417,HH36273,345,1.0
GPIUHLFJYV,Pz0146,HH65231,2211,1.0
BWJFCCJNIS,Wp9176,HH74874,2116,1.0
PKVAATINAT,Lj0261,HH66732,2142,1.0
TPGALKFJJW,Ib7054,HH93525,2343,1.0
HFGJJFJAWM,Qx7816,HH86279,2271,1.0
IRFOHAUMPN,Mu1162,HH47665,2028,1.0
OINDRCAOAU,Jr8935,HH03400,2099,1.0
LKNPVOCQSH,At5419,HH78317,2112,1.0
FYZXAJGNEV,Kh8772,HH94779,2318,1.0
JWSNCGRBGK,Ik5168,HH46235,2034,1.0
FWBGHXJKGU,Wa5747,HH29627,2096,1.0
GVNYHQXICA,Ms3263,HH62777,2032,1.0
ZKNRCWHBUO,Ue9691,HH77155,2365,1.0
RXTRKVMFJJ,Mt1470,HH48289,2001,1.0
OQPNXDYEQA,Ag5962,HH11228,2106,1.0
CBCTJTLYFL,Kt6528,HH99860,2143,1.0
JUHWHGNNRX,Vb3931,HH40762,2113,1.0
CDSDGEFNUJ,Jd2144,HH24462,2051,1.0
SEDPOKIBKR,Vt8899,HH96012,2044,1.0
DVGMFMZWKE,Jp5655,HH51816,2390,1.0
KARGXAMTKK,Iv5037,HH34302,2170,1.0
UTVQDULEXV,Rb2122,HH35295,2165,1.0
HGWBBXEMUY,Sw9892,HH51813,2087,1.0
XGWOKTGGYQ,Fq5665,HH39163,2257,1.0
CQQTVWHWCZ,Te9332,HH74990,2329,1.0
WBIKBCTHGF,Fg6389,HH94274,2295,1.0
VTSUESCXOV,Go8077,HH99191,2129,1.0
FIMJAMOKCE,Ca7287,HH35786,2006,1.0
KEUONTUQAD,Pj5902,HH11577,2003,1.0
RMQXXIJNYJ,Oo3080,HH45680,2073,1.0
ZCIAHBZZMV,Nm4291,HH67818,2301,1.0
URRUDKUPRD,Rv6900,HH00991,2258,1.0
IXVRCWUQPO,Uk7456,HH41424,2470,1.0
QLFUJMWHFY,Jx6211,HH36643,2163,1.0
UOVORBJGVG,Yu8184,HH38609,2224,1.0
BHNXCIGJVG,Zp3723,HH85998,2302,1.0
MMSAKQHKMP,Mi5765,HH29411,2499,1.0
PGIHRASTPK,Th2219,HH60553,2309,1.0
SYXPRFPBIU,Lo7193,HH49969,2369,1.0
HQHJLIIGXH,Er2508,HH76071,2396,1.0
AATFOXAVYV,Nh8263,HH13154,2375,1.0
SUYYZYYCFL,To8546,HH86860,2308,1.0
AHJDZCFBKN,Vu7126,HH64058,2374,1.0
VLSHTHVIZT,Wj4483,HH97510,2091,1.0
RNFLBHFEHZ,Ma7849,HH82714,2056,1.0
DHRHEBDIMT,Au4175,HH02863,2175,1.0
VAMRLPXVGV,Cd1875,HH02491,2383,1.0
YEMWKRRJRM,Oe3654,HH09261,2395,1.0
CMQSLXKWSW,Bh3103,HH34042,2237,1.0
TJCGXVJCYV,Qj9508,HH34387,2046,1.0
MQZDKCAXAJ,Hs2196,HH03641,2322,1.0
WVMIAOJTCE,Rq4839,HH92642,2278,1.0
MOXGBZUHAE,Dp6701,HH19733,2192,1.0
CYTLIBIIJM,Bo9341,HH13690,2078,1.0
AZAIDQQRHO,Wf1994,HH06373,2307,1.0
YGLDGQCPYH,Ll8944,HH08558,2234,1.0
DNLAIXHYWH,Ue1155,HH72723,2430,1.0
KKWNFWAOPT,Qk5427,HH33434,2412,1.0
MSNILGJPGH,Zs3523,HH56145,2240,1.0
MMTGPZKUIV,Mv5300,HH80474,2123,1.0
IQCFOGQJXY,Iz7465,HH74451,2440,1.0
NJIFQZTWUS,Em9008,HH84048,2264,1.0
BWCKGHDLLA,Yv2176,HH64708,2357,1.0
MYWSKKUMQS,Df4484,HH92622,2066,1.0
MYWFCLBZOJ,Ut8878,HH30368,2339,1.0
BZURYXQKPB,Kx0195,HH32292,2160,1.0
